id,resident,time
155,false,221049.48784032475447514087818490224890410900115966796875
156,false,221871.57176816899903126767412686604075133800506591796875
157,false,223329.46115142989565338638158209505490958690643310546875
158,false,225032.78829677362340344615176945808343589305877685546875
159,false,225835.36611767441741260853405037778429687023162841796875
160,false,226133.95737669950972570376279691117815673351287841796875
161,false,228767.05654339063262181497293568099848926067352294921875
162,false,229366.16730303337314733624907603370957076549530029296875
163,false,230944.55581672208915378075033686400274746119976043701171875
164,false,231513.89540269992969268031401952612213790416717529296875
165,false,231574.14834372385823524354009350645355880260467529296875
166,false,232184.58208864549361560847273722174577414989471435546875
167,false,232814.60237691224235145881493735942058265209197998046875
168,false,233703.58507114662210124578223258140496909618377685546875
169,false,236419.06651954740166399204781555454246699810028076171875
170,false,237474.90013840212093310100271992268972098827362060546875
171,false,238884.70098458998401991237869879114441573619842529296875
172,false,240362.56192103696169493076695289346389472484588623046875
173,false,246676.86087138484532044202524048159830272197723388671875
174,false,248308.6733928795245074372388671690714545547962188720703125
175,false,249967.51503179910932228580122682615183293819427490234375
176,false,252431.07741838405665912858921728911809623241424560546875
177,false,254322.03257227271781726329891171189956367015838623046875
178,false,257365.18419564763339035806666288408450782299041748046875
179,false,257590.38101193161786550689384966972284018993377685546875
180,false,258829.49660612698245909513161677750758826732635498046875
181,false,259496.02069920037137518153969040213269181549549102783203125
182,false,259919.56004012400383640368772830697707831859588623046875
183,false,260063.46859375694519922461722671869210898876190185546875
184,true,261797.92114634264577954780861546169035136699676513671875
185,false,261819.46541614888616589240655230241827666759490966796875
186,false,262910.0667383277741053770881762829958461225032806396484375
187,false,263215.51691990187179648330584313953295350074768066406250
188,false,264155.75894738747873624618023313814774155616760253906250
189,false,265693.81442760415167647636280889855697751045227050781250
190,true,266875.62971342071029035025730991037562489509582519531250
191,false,268473.36796237769115158755539596313610672950744628906250
192,false,270459.38476295234863222560761641943827271461486816406250
193,false,270846.78387083380290256684475025394931435585021972656250
194,false,272500.79481620257069529600357782328501343727111816406250
195,false,274958.81457919653293764383761299541220068931579589843750
196,false,277759.42539460023527375653884519124403595924377441406250
197,true,278018.01048535544011919284912437433376908302307128906250
198,false,280961.70262292780574320261166576528921723365783691406250
199,false,281478.44731021037013840579987800083472393453121185302734375
200,false,286712.14536801117395192761705402517691254615783691406250
201,false,289165.23367154326590799939822318265214562416076660156250
202,false,291274.85318316204139854619370453292503952980041503906250
203,false,291669.52733147655664858177715359488502144813537597656250
204,true,293380.16933960504022316229111311258748173713684082031250
205,false,295079.61264854070909713357195869321003556251525878906250
206,false,295267.37532255533320757479032181436195969581604003906250
207,false,295843.26692858640097405498181615257635712623596191406250
208,false,295953.02843287369568692213306349003687500953674316406250
209,false,297395.18581483455172964625035092467442154884338378906250
210,false,297817.06989359272017203750237968051806092262268066406250
211,false,298311.21391753106629529668225586647167801856994628906250
212,false,299999.55293006140032652240279276156798005104064941406250
213,false,302317.45997316514574926316072378540411591529846191406250
214,false,302642.43325307817269198551457520807161927223205566406250
215,false,302660.38969306347449084171330468961969017982482910156250
216,false,303896.79233684197315490393975778715685009956359863281250
217,false,304276.89820962495838507777534687193110585212707519531250
218,false,304410.32225251832702106469241698505356907844543457031250
219,false,304803.81205670682112618408154958160594105720520019531250
220,false,305417.09777277388029581572936876909807324409484863281250
221,false,305507.71884053420552795898856857093051075935363769531250
222,false,305587.15704683531748919733672664733603596687316894531250
223,false,305660.89815370129523053321918268920853734016418457031250
224,true,307320.42699152807765639039416782907210290431976318359375
225,false,308585.14735429425935997471697191940620541572570800781250
