time,event,queueSize,systemSize,meanQueueSize,meanSystemSize,meanWaitingTime,meanCallingTime,meanSystemTime,LittlesLaw
792591.16839793137837233416576054878532886505126953125000,finish,0,1,0.0052014066,0.0671882904,7.8227494098,93.2290207814,101.0490428349,0.06216462532490142783
793708.98435792787053344454761827364563941955566406250000,arrive,0,0,0.0051940812,0.0670936661,7.8227494098,93.2262934251,101.0490428349,0.06217195072490142783
793708.98435792787053344454761827364563941955566406250000,begin,1,1,0.0051940812,0.0670936661,7.8227494098,93.2262934251,101.0490428349,0.06217195072490142783
793844.74102756083867404868215089663863182067871093750000,finish,0,1,0.0051931930,0.0672532039,7.8079335965,93.2262934251,101.1147769765,0.06221666168815923255
795911.59036291312180821932997787371277809143066406250000,arrive,0,0,0.0051797071,0.0670785586,7.8079335965,93.3068433800,101.1147769765,0.06223014758815923255
795911.59036291312180821932997787371277809143066406250000,begin,1,1,0.0051797071,0.0670785586,7.8079335965,93.3068433800,101.1147769765,0.06223014758815923255
796055.22266821529005653701460687443614006042480468750000,finish,0,1,0.0051787726,0.0672468857,7.7931737976,93.3068433800,101.1951503760,0.06228466435717167920
796340.57399220723989685666310833767056465148925781250000,arrive,0,0,0.0051769169,0.0672227892,7.7931737976,93.4019765784,101.1951503760,0.06228652005717167920
796340.57399220723989685666310833767056465148925781250000,begin,1,1,0.0051769169,0.0672227892,7.7931737976,93.4019765784,101.1951503760,0.06228652005717167920
796458.96727122924292530115053523331880569458007812500000,finish,0,1,0.0051761473,0.0673614461,7.7784696961,93.4019765784,101.2275996754,0.06230892252451998918
796533.75056583008593236172600882127881050109863281250000,arrive,0,0,0.0051756613,0.0673551219,7.7784696961,93.4491299792,101.2275996754,0.06230940852451998918
796533.75056583008593236172600882127881050109863281250000,begin,1,1,0.0051756613,0.0673551219,7.7784696961,93.4491299792,101.2275996754,0.06230940852451998918
796628.01969415266792395868833409622311592102050781250000,finish,0,1,0.0051750489,0.0674654866,7.7638209773,93.4491299792,101.2144952095,0.06230128461348317365
807234.16815176742132109666272299364209175109863281250000,arrive,0,0,0.0051070546,0.0665790660,7.7638209773,93.4506742322,101.2144952095,0.06236927891348317365
807234.16815176742132109666272299364209175109863281250000,begin,1,1,0.0051070546,0.0665790660,7.7638209773,93.4506742322,101.2144952095,0.06236927891348317365
807296.31356089309932144715276081115007400512695312500000,finish,0,1,0.0051066614,0.0666509204,7.7492273289,93.4506742322,101.1410570778,0.06232071335656856926
