time,event,queueSize,systemSize,meanQueueSize,meanSystemSize,meanWaitingTime,meanCallingTime,meanSystemTime,LittlesLaw
57389.20885156985233621629305389433284290134906768798828125,finish,0,1,0.0328111611,0.2297790083,14.7109888857,88.0953691431,103.0221523396,0.17323314357920000000
58118.67902830200831332252420224904199130833148956298828125,arrive,0,0,0.0323993354,0.2268949625,14.7109888857,88.3111634539,103.0221523396,0.17364496927920000000
58118.67902830200831332252420224904199130833148956298828125,begin,1,1,0.0323993354,0.2268949625,14.7109888857,88.3111634539,103.0221523396,0.17364496927920000000
58289.00230887006058211330383755921502597630023956298828125,finish,0,1,0.0323046630,0.2291540128,14.5969502122,88.3111634539,103.5438665119,0.17478307002380000000
58644.11867458605957736939018332122941501438617706298828125,arrive,0,0,0.0321090438,0.2277663827,14.5969502122,88.9469162997,103.5438665119,0.17497868922380000000
58644.11867458605957736939018332122941501438617706298828125,begin,1,1,0.0321090438,0.2277663827,14.5969502122,88.9469162997,103.5438665119,0.17497868922380000000
58651.02589740853616639970624646593932993710041046142578125,finish,0,1,0.0321052624,0.2278573273,14.4846659798,88.9469162997,102.8005077143,0.17349575302860000000
58834.97798530392192006832630113422055728733539581298828125,arrive,0,0,0.0320048828,0.2271449138,14.4846659798,88.3158417345,102.8005077143,0.17359613262860000000
58834.97798530392192006832630113422055728733539581298828125,begin,1,1,0.0320048828,0.2271449138,14.4846659798,88.3158417345,102.8005077143,0.17359613262860000000
58879.98805517757905747533442308849771507084369659423828125,finish,0,1,0.0319804171,0.2277357132,14.3740960105,88.3158417345,102.3593593338,0.17273830156760000000
59689.85978888832591693347495720445294864475727081298828125,arrive,0,0,0.0315465070,0.2246457961,14.3740960105,87.9852633234,102.3593593338,0.17317221166760000000
59689.85978888832591693347495720445294864475727081298828125,begin,1,1,0.0315465070,0.2246457961,14.3740960105,87.9852633234,102.3593593338,0.17317221166760000000
59808.30577585279196128897893913745065219700336456298828125,finish,0,1,0.0314840314,0.2261813286,14.2652013437,87.9852633234,102.4812277250,0.17347842405000000000
60140.82498060059470745830623172878404147922992706298828125,arrive,0,0,0.0313099559,0.2249307698,14.2652013437,88.2160263812,102.4812277250,0.17365249955000000000
60140.82498060059470745830623172878404147922992706298828125,begin,1,1,0.0313099559,0.2249307698,14.2652013437,88.2160263812,102.4812277250,0.17365249955000000000
60143.79493713644643737570305574990925379097461700439453125,finish,0,1,0.0313084098,0.2249690434,14.1579441908,88.2160263812,101.7330226784,0.17215763555680000000
60257.68636235121078315035703099056263454258441925048828125,arrive,0,0,0.0312492346,0.2245438355,14.1579441908,87.5750784877,101.7330226784,0.17221681075680000000
60257.68636235121078315035703099056263454258441925048828125,begin,1,1,0.0312492346,0.2245438355,14.1579441908,87.5750784877,101.7330226784,0.17221681075680000000
60262.64161544689615912506752692934242077171802520751953125,finish,0,1,0.0312466650,0.2246075994,14.0522878908,87.5750784877,101.0108005174,0.17077493603480000000
60546.19177324108800875013258746548672206699848175048828125,arrive,0,0,0.0311003305,0.2235557163,14.0522878908,86.9585126265,101.0108005174,0.17092127053480000000
60546.19177324108800875013258746548672206699848175048828125,begin,1,1,0.0311003305,0.2235557163,14.0522878908,86.9585126265,101.0108005174,0.17092127053480000000
60566.50627839415871023209803070130874402821063995361328125,arrive,0,1,0.0310898992,0.2238161421,13.9481968694,86.9585126265,100.4130501813,0.16973620116260000000
60718.51664311306398602585687740429420955479145050048828125,finish,1,2,0.0335155905,0.2282628640,14.9633598683,86.9585126265,101.9101654700,0.17030474044000000000
60718.51664311306398602585687740429420955479145050048828125,begin,1,1,0.0335155905,0.2282628640,14.9633598683,87.5908560135,101.9101654700,0.17030474044000000000
61010.53411026591822363673855988963623531162738800048828125,finish,0,1,0.0333551734,0.2319566642,14.9633598683,87.5908560135,104.0573527285,0.17475953205700000000
62123.25984389014707887088917459550430066883563995361328125,arrive,0,0,0.0327577295,0.2278019538,14.9633598683,89.0939928602,104.0573527285,0.17535697595700000000
62123.25984389014707887088917459550430066883563995361328125,begin,1,1,0.0327577295,0.2278019538,14.9633598683,89.0939928602,104.0573527285,0.17535697595700000000
62129.46210426838474394362066277608391828835010528564453125,finish,0,1,0.0327544594,0.2278790408,14.8541382634,89.0939928602,103.3430819814,0.17393170456280000000
62231.88578716972589888190015017244149930775165557861328125,arrive,0,0,0.0327005508,0.2275039885,14.8541382634,88.4889437180,103.3430819814,0.17398561316280000000
62231.88578716972589888190015017244149930775165557861328125,begin,1,1,0.0327005508,0.2275039885,14.8541382634,88.4889437180,103.3430819814,0.17398561316280000000
62260.02895702987228887526072185210068710148334503173828125,finish,0,1,0.0326857693,0.2278531771,14.7464995804,88.4889437180,102.7981550819,0.17291054086380000000
62930.01025718867246638854595630618860013782978057861328125,arrive,0,0,0.0323377818,0.2254273493,14.7464995804,88.0516555016,102.7981550819,0.17325852836380000000
62930.01025718867246638854595630618860013782978057861328125,begin,1,1,0.0323377818,0.2254273493,14.7464995804,88.0516555016,102.7981550819,0.17325852836380000000
62942.20396256807514057118879691188340075314044952392578125,finish,0,1,0.0323315171,0.2255774061,14.6404096553,88.0516555016,102.1463245085,0.17196113191700000000
63143.01355333274967762680063287916709668934345245361328125,arrive,0,0,0.0322286953,0.2248600171,14.6404096553,87.5059148532,102.1463245085,0.17206395371700000000
63143.01355333274967762680063287916709668934345245361328125,begin,1,1,0.0322286953,0.2248600171,14.6404096553,87.5059148532,102.1463245085,0.17206395371700000000
63258.68779713828453481472280373054672963917255401611328125,finish,0,1,0.0321697622,0.2262774308,14.5358353006,87.5059148532,102.2429525035,0.17231614280700000000
63753.84005709610859213842815051975776441395282745361328125,arrive,0,0,0.0319199117,0.2245200185,14.5358353006,87.7071172029,102.2429525035,0.17256599330700000000
63753.84005709610859213842815051975776441395282745361328125,begin,1,1,0.0319199117,0.2245200185,14.5358353006,87.7071172029,102.2429525035,0.17256599330700000000
63762.42037999262141767520262192192603833973407745361328125,finish,0,1,0.0319156163,0.2246243726,14.4327442701,87.7071172029,101.5786785347,0.17124174076940000000
64618.92792933043530212433580572906066663563251495361328125,arrive,0,0,0.0314925829,0.2216470333,14.4327442701,87.1459342645,101.5786785347,0.17166477416940000000
64618.92792933043530212433580572906066663563251495361328125,begin,1,1,0.0314925829,0.2216470333,14.4327442701,87.1459342645,101.5786785347,0.17166477416940000000
64635.68056218130274459543471721190144307911396026611328125,finish,0,1,0.0314844204,0.2218487712,14.3311052260,87.1459342645,100.9813120158,0.17047820363160000000
64656.40436644994487835891305849145282991230487823486328125,arrive,0,0,0.0314743290,0.2217776637,14.3311052260,86.6502067898,100.9813120158,0.17048829503160000000
64656.40436644994487835891305849145282991230487823486328125,begin,1,1,0.0314743290,0.2217776637,14.3311052260,86.6502067898,100.9813120158,0.17048829503160000000
64714.09113132765520959299720971102942712604999542236328125,finish,0,1,0.0314462725,0.2224713786,14.2308877069,86.6502067898,100.6785529449,0.16991083338980000000
65583.36295212166307522227981507967342622578144073486328125,arrive,0,0,0.0310294692,0.2195226415,14.2308877069,86.4476652380,100.6785529449,0.17032763668980000000
65583.36295212166307522227981507967342622578144073486328125,begin,1,1,0.0310294692,0.2195226415,14.2308877069,86.4476652380,100.6785529449,0.17032763668980000000
65608.09704896140125740533477483040769584476947784423828125,finish,0,1,0.0310177712,0.2198168796,14.1320620978,86.4476652380,100.1511608886,0.16928455057720000000
65940.72524671189872436105616770873893983662128448486328125,arrive,0,0,0.0308613066,0.2187080460,14.1320620978,86.0190987908,100.1511608886,0.16944101517720000000
65940.72524671189872436105616770873893983662128448486328125,begin,1,1,0.0308613066,0.2187080460,14.1320620978,86.0190987908,100.1511608886,0.16944101517720000000
65949.75210164971397042155132339757983572781085968017578125,finish,0,1,0.0308570825,0.2188149851,14.0345996006,86.0190987908,99.5227173993,0.16818835229860000000
66215.59479455840763251206482209454406984150409698486328125,arrive,0,0,0.0307331973,0.2179364856,14.0345996006,85.4881177987,99.5227173993,0.16831223749860000000
66215.59479455840763251206482209454406984150409698486328125,begin,1,1,0.0307331973,0.2179364856,14.0345996006,85.4881177987,99.5227173993,0.16831223749860000000
66228.64521337522044952539346240882878191769123077392578125,finish,0,1,0.0307271413,0.2180905920,13.9384722061,85.4881177987,98.9304413816,0.16713374146320000000
66555.81181458275712714556249238739837892353534698486328125,arrive,0,0,0.0305760968,0.2170185300,13.9384722061,84.9919691755,98.9304413816,0.16728478596320000000
66555.81181458275712714556249238739837892353534698486328125,begin,1,1,0.0305760968,0.2170185300,13.9384722061,84.9919691755,98.9304413816,0.16728478596320000000
66667.99190048775397088309802029471029527485370635986328125,arrive,0,1,0.0305246473,0.2183360277,13.8436526673,84.9919691755,99.0205750178,0.16751650273560000000
66669.06374994811843237574322529326309449970722198486328125,finish,1,2,0.0305402338,0.2183646718,13.7573566997,84.9919691755,98.3660015307,0.16619176926140000000
66669.06374994811843237574322529326309449970722198486328125,begin,1,1,0.0305402338,0.2183646718,13.7573566997,85.1842138435,98.3660015307,0.16619176926140000000
66670.14722283571124272771868390918825753033161163330078125,finish,0,1,0.0305397374,0.2183773744,13.7573566997,85.1842138435,98.3733222934,0.16620690718680000000
66983.72536101255649498842359435002435930073261260986328125,arrive,0,0,0.0303967685,0.2173550608,13.7573566997,84.6159655938,98.3733222934,0.16634987608680000000
66983.72536101255649498842359435002435930073261260986328125,begin,1,1,0.0303967685,0.2173550608,13.7573566997,84.6159655938,98.3733222934,0.16634987608680000000
67225.69942906792231440693541344444383867084980010986328125,arrive,0,1,0.0302873575,0.2201721350,13.6650254466,84.6159655938,99.3370856878,0.16838681387560000000
67337.85687334530915848507248711030115373432636260986328125,finish,1,2,0.0319025038,0.2231366033,14.3216415722,84.6159655938,100.1702710402,0.16843803828040000000
67337.85687334530915848507248711030115373432636260986328125,begin,1,1,0.0319025038,0.2231366033,14.3216415722,86.4247947665,100.1702710402,0.16843803828040000000
67355.61904507168976963260575985259492881596088409423828125,finish,0,1,0.0318940909,0.2233414679,14.3216415722,86.4247947665,100.2886855184,0.16868328013680000000
68367.25520653061254450211237099210848100483417510986328125,arrive,0,0,0.0314221513,0.2200366650,14.3216415722,85.9670439462,100.2886855184,0.16915521973680000000
68367.25520653061254450211237099210848100483417510986328125,begin,1,1,0.0314221513,0.2200366650,14.3216415722,85.9670439462,100.2886855184,0.16915521973680000000
68416.57502123219103851159417217786540277302265167236328125,finish,0,1,0.0313994998,0.2205989212,14.2267962638,85.9670439462,99.9511433276,0.16850278685520000000
68649.26878146381283329890976574461092241108417510986328125,arrive,0,0,0.0312930680,0.2198511785,14.2267962638,85.7243470638,99.9511433276,0.16860921865520000000
68649.26878146381283329890976574461092241108417510986328125,begin,1,1,0.0312930680,0.2198511785,14.2267962638,85.7243470638,99.9511433276,0.16860921865520000000
68830.78813301557101056449283760230173356831073760986328125,arrive,0,1,0.0312105425,0.2219085733,14.1331989199,85.7243470638,100.4877762764,0.16976501005280000000
68871.71501930661718404724780384640325792133808135986328125,finish,1,2,0.0317862438,0.2229652008,14.3083210596,85.7243470638,100.3659854026,0.16894572700520000000
68871.71501930661718404724780384640325792133808135986328125,begin,1,1,0.0317862438,0.2229652008,14.3083210596,86.6238331874,100.3659854026,0.16894572700520000000
68927.04131147456728456734964538554777391254901885986328125,arrive,0,1,0.0317607296,0.2235889103,14.3083210596,86.6238331874,100.7275951553,0.16969446071060000000
68957.10364372089992912595590723867644555866718292236328125,finish,1,2,0.0321828403,0.2243633492,14.4106198335,86.6238331874,100.4639397614,0.16874503922280000000
68957.10364372089992912595590723867644555866718292236328125,begin,1,1,0.0321828403,0.2243633492,14.4106198335,86.6157599274,100.4639397614,0.16874503922280000000
69077.50506795040808072361215863566030748188495635986328125,arrive,0,1,0.0321267459,0.2257152764,14.4106198335,86.6157599274,101.2457671915,0.17036478848300000000
69121.53144328196093681970779698531259782612323760986328125,arrive,1,2,0.0327432246,0.2268453920,14.6016892238,86.6157599274,101.1606509558,0.16957807731160000000
69170.88196953881652462303719630654086358845233917236328125,finish,2,3,0.0341467799,0.2288239217,15.1407877065,86.6157599274,101.4612338264,0.16877568775280000000
69170.88196953881652462303719630654086358845233917236328125,begin,2,2,0.0341467799,0.2288239217,15.1407877065,87.4414908748,101.4612338264,0.16877568775280000000
69217.83616418732629427257307952459086664021015167236328125,arrive,1,2,0.0348019703,0.2300254060,15.4417761337,87.4414908748,102.0632106809,0.16932445106180000000
69312.06425953245693449833453314568032510578632354736328125,finish,2,3,0.0374736100,0.2337911203,16.5437787742,87.4414908748,103.2136633902,0.16895371678040000000
69312.06425953245693449833453314568032510578632354736328125,begin,2,2,0.0374736100,0.2337911203,16.5437787742,87.7882057078,103.2136633902,0.16895371678040000000
69388.49282784982637395376769973154296167194843292236328125,arrive,1,2,0.0385337932,0.2357365267,17.0305849418,87.7882057078,104.1872757254,0.16984075825080000000
69466.24620895126644370964896779696573503315448760986328125,arrive,2,3,0.0407292570,0.2388305593,17.9070164435,87.7882057078,105.0041926088,0.16927912821760000000
69728.00984601298663279056455621685017831623554229736328125,finish,3,4,0.0518385584,0.2529502422,22.7333302469,87.7882057078,110.9290376128,0.17001951682560000000
69728.00984601298663279056455621685017831623554229736328125,begin,3,3,0.0518385584,0.2529502422,22.7333302469,89.8917786615,110.9290376128,0.17001951682560000000
69742.27875537480176248994467869124491699039936065673828125,finish,2,3,0.0522371421,0.2535122744,22.9128133835,89.8917786615,111.1982623178,0.17015938253560000000
69742.27875537480176248994467869124491699039936065673828125,begin,2,2,0.0522371421,0.2535122744,22.9128133835,89.4101043347,111.1982623178,0.17015938253560000000
69870.16407223744416044031169121808488853275775909423828125,finish,1,2,0.0539718590,0.2567089198,23.7171235524,89.4101043347,112.8068826557,0.17164190631140000000
69870.16407223744416044031169121808488853275775909423828125,begin,1,1,0.0539718590,0.2567089198,23.7171235524,89.6536183380,112.8068826557,0.17164190631140000000
69911.99150826439199690742754000893910415470600128173828125,finish,0,1,0.0539395684,0.2571536212,23.7171235524,89.6536183380,113.0699482911,0.17220032818220000000
69983.57188970117873794141161170045961625874042510986328125,arrive,0,0,0.0538843981,0.2568906001,23.7171235524,89.3528247386,113.0699482911,0.17225549848220000000
69983.57188970117873794141161170045961625874042510986328125,begin,1,1,0.0538843981,0.2568906001,23.7171235524,89.3528247386,113.0699482911,0.17225549848220000000
70144.19938947915786287001793652962078340351581573486328125,finish,0,1,0.0537610049,0.2585922918,23.5688915302,89.3528247386,113.3671829878,0.17297336107560000000
70272.63231446585887340905429709891905076801776885986328125,arrive,0,0,0.0536627492,0.2581196788,23.5688915302,89.7982914576,113.3671829878,0.17307161677560000000
70272.63231446585887340905429709891905076801776885986328125,begin,1,1,0.0536627492,0.2581196788,23.5688915302,89.7982914576,113.3671829878,0.17307161677560000000
70367.95910857937540072715165706540574319660663604736328125,finish,0,1,0.0535900528,0.2591246969,23.4225008996,89.7982914576,113.2551308830,0.17292020896600000000
71267.42974305868738327252032149772276170551776885986328125,arrive,0,0,0.0529136894,0.2558542680,23.4225008996,89.8326299834,113.2551308830,0.17359657236600000000
71267.42974305868738327252032149772276170551776885986328125,begin,1,1,0.0529136894,0.2558542680,23.4225008996,89.8326299834,113.2551308830,0.17359657236600000000
71286.12280669664625876169594675957341678440570831298828125,arrive,0,1,0.0528998141,0.2560494023,23.2779175607,89.8326299834,112.6714144186,0.17244301473720000000
71646.93642052661731611795659091512789018452167510986328125,finish,1,2,0.0576694059,0.2648319288,25.3486887035,89.8326299834,116.4073396532,0.17514527340640000000
71646.93642052661731611795659091512789018452167510986328125,begin,1,1,0.0576694059,0.2648319288,25.3486887035,91.6207413876,116.4073396532,0.17514527340640000000
71992.91564931049474751478811640481580980122089385986328125,finish,0,1,0.0573922617,0.2683649553,25.3486887035,91.6207413876,118.5299116089,0.17966756151780000000
72552.01659373193417323921750039517064578831195831298828125,arrive,0,0,0.0569499850,0.2662968791,25.3486887035,93.1812229054,118.5299116089,0.18010983821780000000
72552.01659373193417323921750039517064578831195831298828125,begin,1,1,0.0569499850,0.2662968791,25.3486887035,93.1812229054,118.5299116089,0.18010983821780000000
72643.43276466786253664498218540757079608738422393798828125,arrive,0,1,0.0568783179,0.2672201880,25.1941235285,93.1812229054,118.3645839219,0.17985084994380000000
72660.53069459704281840561890248864074237644672393798828125,finish,1,2,0.0571002462,0.2676279328,25.1450556885,93.1812229054,117.8544704427,0.17860869468540000000
72660.53069459704281840561890248864074237644672393798828125,begin,1,1,0.0571002462,0.2676279328,25.1450556885,93.2747160637,117.8544704427,0.17860869468540000000
72670.66560002341658830449233619219739921391010284423828125,arrive,0,1,0.0570922828,0.2677300719,25.1450556885,93.2747160637,117.9158941119,0.17873950542380000000
72732.35525046393274195555278538449783809483051300048828125,finish,1,2,0.0578920320,0.2691993372,25.3652038496,93.2747160637,117.9488062009,0.17800558040180000000
72732.35525046393274195555278538449783809483051300048828125,begin,1,1,0.0578920320,0.2691993372,25.3652038496,93.1447150928,117.9488062009,0.17800558040180000000
73041.49071914440209341012888444311101920902729034423828125,arrive,0,1,0.0576470140,0.2722923246,25.3652038496,93.1447150928,119.8110680604,0.18197512212080000000
73124.41748207623759825413145563288708217442035675048828125,finish,1,2,0.0587156896,0.2742516319,25.7098838441,93.1447150928,120.0867714006,0.18145785320120000000
73124.41748207623759825413145563288708217442035675048828125,begin,1,1,0.0587156896,0.2742516319,25.7098838441,94.9454230236,120.0867714006,0.18145785320120000000
73189.73521423792126328056184547676821239292621612548828125,finish,0,1,0.0586632892,0.2748993216,25.7098838441,94.9454230236,120.4778955453,0.18229250189060000000
73577.41238804955539010155263213164289481937885284423828125,arrive,0,0,0.0583541941,0.2734508853,25.7098838441,94.7680117011,120.4778955453,0.18260159699060000000
73577.41238804955539010155263213164289481937885284423828125,begin,1,1,0.0583541941,0.2734508853,25.7098838441,94.7680117011,120.4778955453,0.18260159699060000000
73662.82111579612119200977105037964065559208393096923828125,finish,0,1,0.0582865350,0.2742932863,25.5568488213,94.7680117011,120.2691504988,0.18225176599760000000
74213.96825139782028302182226298100431449711322784423828125,arrive,0,0,0.0578536723,0.2722562580,25.5568488213,94.7123016776,120.2691504988,0.18268462869760000000
74213.96825139782028302182226298100431449711322784423828125,begin,1,1,0.0578536723,0.2722562580,25.5568488213,94.7123016776,120.2691504988,0.18268462869760000000
74457.00900278153149358661977430529077537357807159423828125,finish,0,1,0.0576648278,0.2746317413,25.4056248637,94.7123016776,120.9956096757,0.18432639155140000000
75123.28903988980802453045981792456586845219135284423828125,arrive,0,0,0.0571533895,0.2721959900,25.4056248637,95.5899848119,120.9956096757,0.18483782985140000000
75123.28903988980802453045981792456586845219135284423828125,begin,1,1,0.0571533895,0.2721959900,25.4056248637,95.5899848119,120.9956096757,0.18483782985140000000
75173.94021529330734054941132171734352596104145050048828125,finish,0,1,0.0571148804,0.2726863745,25.2561800116,95.5899848119,120.5818188858,0.18404875737160000000
76491.77927165314623991765330401904066093266010284423828125,arrive,0,0,0.0561308763,0.2679883957,25.2561800116,95.3256388742,120.5818188858,0.18503276147160000000
76491.77927165314623991765330401904066093266010284423828125,begin,1,1,0.0561308763,0.2679883957,25.2561800116,95.3256388742,120.5818188858,0.18503276147160000000
76501.49890226581670049643690845186938531696796417236328125,finish,0,1,0.0561237448,0.2680813989,25.1084830525,95.3256388742,119.9335019953,0.18374325919060000000
78441.43438058524431355511552510506589896976947784423828125,arrive,0,0,0.0547357482,0.2614514765,25.1084830525,94.8250189429,119.9335019953,0.18513125579060000000
78441.43438058524431355511552510506589896976947784423828125,begin,1,1,0.0547357482,0.2614514765,25.1084830525,94.8250189429,119.9335019953,0.18513125579060000000
78483.44049159864198472735807854405720718204975128173828125,finish,0,1,0.0547064524,0.2618467644,24.9625034998,94.8250189429,119.4804357687,0.18425441913740000000
78818.14574705455801606479582233077962882816791534423828125,arrive,0,0,0.0544741387,0.2607348188,24.9625034998,94.5179322689,119.4804357687,0.18448673283740000000
78818.14574705455801606479582233077962882816791534423828125,begin,1,1,0.0544741387,0.2607348188,24.9625034998,94.5179322689,119.4804357687,0.18448673283740000000
78894.79614287277242212770289597756345756351947784423828125,finish,0,1,0.0544212142,0.2614530534,24.8182115721,94.5179322689,119.2328632834,0.18404451236680000000
79547.35110284243616363131224034077604301273822784423828125,arrive,0,0,0.0539747778,0.2593082618,24.8182115721,94.4146517114,119.2328632834,0.18449094876680000000
79547.35110284243616363131224034077604301273822784423828125,begin,1,1,0.0539747778,0.2593082618,24.8182115721,94.4146517114,119.2328632834,0.18449094876680000000
79825.96196351437176119691940812117536552250385284423828125,finish,0,1,0.0537863935,0.2618934454,24.6755781722,94.4146517114,120.1488287857,0.18651126407140000000
80096.41029418552695162691890118367155082523822784423828125,arrive,0,0,0.0536047819,0.2610091530,24.6755781722,95.4732506134,120.1488287857,0.18669287567140000000
80096.41029418552695162691890118367155082523822784423828125,begin,1,1,0.0536047819,0.2610091530,24.6755781722,95.4732506134,120.1488287857,0.18669287567140000000
80107.43212636945027960155840673905913718044757843017578125,finish,0,1,0.0535974065,0.2611108294,24.5345748684,95.4732506134,119.5252459480,0.18545308539600000000
80177.60070952492070361916631782150943763554096221923828125,arrive,0,0,0.0535504999,0.2608823145,24.5345748684,94.9906710795,119.5252459480,0.18549999199600000000
80177.60070952492070361916631782150943763554096221923828125,begin,1,1,0.0535504999,0.2608823145,24.5345748684,94.9906710795,119.5252459480,0.18549999199600000000
80227.01983418452448504343266222349484451115131378173828125,finish,0,1,0.0535175133,0.2613376043,24.3951738748,94.9906710795,119.1269157134,0.18473631812680000000
80240.75546413811764623336131307951291091740131378173828125,arrive,0,0,0.0535083522,0.2612928685,24.3951738748,94.7317418385,119.1269157134,0.18474547922680000000
80240.75546413811764623336131307951291091740131378173828125,begin,1,1,0.0535083522,0.2612928685,24.3951738748,94.7317418385,119.1269157134,0.18474547922680000000
80315.25535292807369203149647773898323066532611846923828125,finish,0,1,0.0534587182,0.2619780882,24.2573480337,94.7317418385,118.8747856178,0.18429085303560000000
80400.83852241804569971339589073977549560368061065673828125,arrive,0,0,0.0534018137,0.2616992241,24.2573480337,94.6174375840,118.8747856178,0.18434775753560000000
80400.83852241804569971339589073977549560368061065673828125,begin,1,1,0.0534018137,0.2616992241,24.2573480337,94.6174375840,118.8747856178,0.18434775753560000000
80496.05791933662526205228715525663574226200580596923828125,finish,0,1,0.0533386443,0.2625725656,24.1210707976,94.6174375840,118.7418901756,0.18414513605120000000
81062.11611040802026295626347973666270263493061065673828125,arrive,0,0,0.0529661796,0.2607390168,24.1210707976,94.6208193780,118.7418901756,0.18451760075120000000
81062.11611040802026295626347973666270263493061065673828125,begin,1,1,0.0529661796,0.2607390168,24.1210707976,94.6208193780,118.7418901756,0.18451760075120000000
81120.15459843915532289759795503414352424442768096923828125,finish,0,1,0.0529282843,0.2612679308,23.9863162121,94.6208193780,118.4027650240,0.18387724574800000000
81398.75456803016149465168638243994791992008686065673828125,arrive,0,0,0.0527471289,0.2603737005,23.9863162121,94.4164488118,118.4027650240,0.18405840114800000000
81398.75456803016149465168638243994791992008686065673828125,begin,1,1,0.0527471289,0.2603737005,23.9863162121,94.4164488118,118.4027650240,0.18405840114800000000
81530.13959677025616301637711558214505203068256378173828125,finish,0,1,0.0526621274,0.2615656011,23.8530588998,94.4164488118,118.4748887113,0.18428765002260000000
82242.52022233184342880907280459723551757633686065673828125,arrive,0,0,0.0522059707,0.2592999328,23.8530588998,94.6218298114,118.4748887113,0.18474380672260000000
82242.52022233184342880907280459723551757633686065673828125,begin,1,1,0.0522059707,0.2592999328,23.8530588998,94.6218298114,118.4748887113,0.18474380672260000000
82300.05309268075686290888626217565615661442279815673828125,finish,0,1,0.0521694755,0.2598177284,23.7212740440,94.6218298114,118.1381924772,0.18410690945440000000
82506.40345661519748532430895693323691375553607940673828125,arrive,0,0,0.0520389985,0.2591679184,23.7212740440,94.4169184332,118.1381924772,0.18423738645440000000
82506.40345661519748532430895693323691375553607940673828125,begin,1,1,0.0520389985,0.2591679184,23.7212740440,94.4169184332,118.1381924772,0.18423738645440000000
82585.52809192776710844885457163400133140385150909423828125,finish,0,1,0.0519891402,0.2598777046,23.5909373735,94.4169184332,117.9238322730,0.18385852434600000000
84413.95501562686357133191705770514090545475482940673828125,arrive,0,0,0.0508630427,0.2542486899,23.5909373735,94.3328948996,117.9238322730,0.18498462184600000000
84413.95501562686357133191705770514090545475482940673828125,begin,1,1,0.0508630427,0.2542486899,23.5909373735,94.3328948996,117.9238322730,0.18498462184600000000
84504.15658362392592650724765235281665809452533721923828125,finish,0,1,0.0508087504,0.2550447210,23.4620251474,94.3328948996,117.7723444901,0.18473593858020000000
85631.92307719950193345415101475737174041569232940673828125,arrive,0,0,0.0501396027,0.2516857997,23.4620251474,94.3103193427,117.7723444901,0.18540508628020000000
85631.92307719950193345415101475737174041569232940673828125,begin,1,1,0.0501396027,0.2516857997,23.4620251474,94.3103193427,117.7723444901,0.18540508628020000000
85647.25647640184041542443793559868936426937580108642578125,finish,0,1,0.0501306262,0.2518197702,23.3345141411,94.3103193427,117.2156110918,0.18430059598360000000
85959.16836170531482352874519392571528442203998565673828125,arrive,0,0,0.0499487220,0.2509060156,23.3345141411,93.8810969507,117.2156110918,0.18448250018360000000
85959.16836170531482352874519392571528442203998565673828125,begin,1,1,0.0499487220,0.2509060156,23.3345141411,93.8810969507,117.2156110918,0.18448250018360000000
85966.89089625945922190641823590340209193527698516845703125,finish,0,1,0.0499442350,0.2509733079,23.2083816323,93.8810969507,116.6237566240,0.18330327824800000000
86101.55503682918592389672340914330561645328998565673828125,arrive,0,0,0.0498661215,0.2505807818,23.2083816323,93.4153749918,116.6237566240,0.18338139174800000000
86101.55503682918592389672340914330561645328998565673828125,begin,1,1,0.0498661215,0.2505807818,23.2083816323,93.4153749918,116.6237566240,0.18338139174800000000
86168.78586549395636595694014658874948509037494659423828125,finish,0,1,0.0498272148,0.2511654956,23.0836053869,93.4153749918,116.3582032479,0.18288919169580000000
86916.98093511117574039293032228670199401676654815673828125,arrive,0,0,0.0493982943,0.2490034234,23.0836053869,93.2745978610,116.3582032479,0.18331811219580000000
86916.98093511117574039293032228670199401676654815673828125,begin,1,1,0.0493982943,0.2490034234,23.0836053869,93.2745978610,116.3582032479,0.18331811219580000000
86942.15111367803223274552948396376450546085834503173828125,finish,0,1,0.0493839932,0.2492208406,22.9601636469,93.2745978610,115.8705667523,0.18235714030460000000
86963.26676435846388202310919268711586482822895050048828125,arrive,0,0,0.0493720022,0.2491603270,22.9601636469,92.9104031054,115.8705667523,0.18236913130460000000
86963.26676435846388202310919268711586482822895050048828125,begin,1,1,0.0493720022,0.2491603270,22.9601636469,92.9104031054,115.8705667523,0.18236913130460000000
87075.12077761656264229817026034652371890842914581298828125,finish,0,1,0.0493085805,0.2501248325,22.8380351169,92.9104031054,115.8492021060,0.18238982371200000000
87407.43145571944705196631986154898186214268207550048828125,arrive,0,0,0.0491211163,0.2491738933,22.8380351169,93.0111669892,115.8492021060,0.18257728791200000000
87407.43145571944705196631986154898186214268207550048828125,begin,1,1,0.0491211163,0.2491738933,22.8380351169,93.0111669892,115.8492021060,0.18257728791200000000
87429.64981328869106136369993009793688543140888214111328125,finish,0,1,0.0491086332,0.2493646995,22.7171989522,93.0111669892,115.3538008122,0.18159896842440000000
87472.33730376338091005994357374220271594822406768798828125,arrive,0,0,0.0490846676,0.2492430067,22.7171989522,92.6366018600,115.3538008122,0.18162293402440000000
87472.33730376338091005994357374220271594822406768798828125,begin,1,1,0.0490846676,0.2492430067,22.7171989522,92.6366018600,115.3538008122,0.18162293402440000000
87634.24971356494683860649530515729566104710102081298828125,finish,0,1,0.0489939791,0.2506300999,22.5976347472,92.6366018600,115.5988461227,0.18220371314540000000
