id,resident,time
196,false,91218.91830452159658293442845433673937804996967315673828125
197,false,91238.14323844639851046611767060312558896839618682861328125
198,false,92383.83855598650125806603483624712680466473102569580078125
199,false,93221.64313456777245570084033943203394301235675811767578125
200,true,93266.65557960228647893519138278861646540462970733642578125
201,true,93408.96253922812569314704234102464397437870502471923828125
202,false,93776.988977088097710288483455087771289981901645660400390625
203,false,93902.43869843629255911299225090260733850300312042236328125
204,false,95221.24067043566262846798764485356514342129230499267578125
205,false,95276.31518055402303979395384203598950989544391632080078125
206,false,95471.69738060480246055750086497937445528805255889892578125
207,false,95656.17812774781539453261558492158656008541584014892578125
208,false,96274.52566234131063460655042263169889338314533233642578125
209,false,97367.17099948653166940903957993214135058224201202392578125
210,false,98098.68835338941109036614562910472159273922443389892578125
211,false,98849.15805584483043511045963214201037771999835968017578125
212,true,99533.06648503872325683961008735423092730343341827392578125
213,false,99571.76743209973005044322036383164231665432453155517578125
214,false,99877.74265713458928594992158878085319884121417999267578125
215,false,100138.39498566104270260712638673794572241604328155517578125
216,false,100806.27415094684016516612956593235139735043048858642578125
217,false,101536.47333573244416904390874378805165179073810577392578125
218,false,102159.35037287782505111000119768505101092159748077392578125
219,false,102518.49593582804780489414753219534759409725666046142578125
220,false,102705.00482797660069345102584748019580729305744171142578125
221,true,102801.34122747966352229287423369896714575588703155517578125
222,false,103051.44059349093554012188889146273140795528888702392578125
223,false,104755.76030627138921069718691114758257754147052764892578125
224,false,106162.28556881152996915762543039818410761654376983642578125
225,false,106192.00123903063220531794996759344940073788166046142578125
226,false,107478.22374059672039614543592733753030188381671905517578125
227,false,107783.02842939272379141346647202226449735462665557861328125
228,false,108250.65312670606120726279897326094214804470539093017578125
229,false,108548.38069362202879297729651852932875044643878936767578125
230,false,108594.74037073434485656253656316039268858730792999267578125
231,false,108714.54845610749367346148375190750812180340290069580078125
232,false,108816.15693254732634109860356375065748579800128936767578125
233,false,108882.26241177008052496422152444210951216518878936767578125
234,false,110027.31873327153516506360375615258817560970783233642578125
235,false,110262.38221299468051761483167183541809208691120147705078125
236,false,110624.22824491205888997047424027186934836208820343017578125
237,false,112730.35917782099870187995094283905928023159503936767578125
238,true,112931.19710892175168404083507311952416785061359405517578125
239,false,112949.15543578264184099158029539466951973736286163330078125
240,false,113386.47010487334629325051338355478947050869464874267578125
241,false,113621.21753076438458329722180906173889525234699249267578125
242,true,113729.68439403769254802956112371248309500515460968017578125
243,false,113815.70847878509879713693209168923203833401203155517578125
244,false,113817.05738620709571840006191223437781445682048797607421875
245,false,113981.89710389300161985648429663342540152370929718017578125
246,true,114171.18892704892768741320452363652293570339679718017578125
247,false,114691.67368414986486080398009335112874396145343780517578125
248,false,114749.75881560007522275146385482003097422420978546142578125
249,false,114765.78964218870309388353945223570917733013629913330078125
250,false,114994.72982193825047680935114158273790962994098663330078125
251,false,115335.37717977977522842980562245429609902203083038330078125
252,false,115511.36367785391400808681083844930981285870075225830078125
253,false,115528.92757298494554085710461777125601656734943389892578125
254,false,115661.24707489260672688136111219137092120945453643798828125
255,false,117593.70775508079908278080694117306848056614398956298828125
256,false,117621.81432890754038489422583779742126353085041046142578125
257,false,117672.26159474234758406385736861921031959354877471923828125
258,false,118149.86655167989423020902250982544501312077045440673828125
259,false,118234.18063261294645116539214768636156804859638214111328125
260,false,118243.20138548311696979897789105962147004902362823486328125
261,false,118770.32638507600843846834237638177000917494297027587890625
262,true,119696.33654251862235284864510731495101936161518096923828125
263,false,120562.18234940094514329178565503752906806766986846923828125
264,false,121919.88982876064474780708479784152586944401264190673828125
265,false,122208.55637360061719320913908859438379295170307159423828125
266,false,122321.66893729110752631061842521376092918217182159423828125
267,false,122553.95379285284471493344682357928832061588764190673828125
268,false,123029.33686485231812313134724945484776981174945831298828125
269,false,123767.72884754360974846054688214280758984386920928955078125
270,false,124356.18331111873691086078252965307910926640033721923828125
271,false,124522.37486337508436051724203252888401038944721221923828125
272,true,124713.88609731410090930570078171513159759342670440673828125
273,true,125323.66740993146943694558359538859804160892963409423828125
274,false,125436.22168738688758893307095831914921291172504425048828125
275,false,126385.18309826642183069100866532608051784336566925048828125
